BTM.topic,Relevance.rank,Term,Probability,Relevance
91,18,dine,0.003,-1.575
91,19,ca,0.011,-1.583
91,20,back,0.007,-1.593
91,21,do,0.011,-1.617
91,22,play,0.007,-1.69
91,23,dare,0.003,-1.697
91,24,closer,0.002,-1.722
91,25,bucs,0.002,-1.74
91,26,inspire,0.002,-1.759
91,27,salsa,0.005,-1.805
91,28,relax,0.002,-1.837
91,29,pdf,0.004,-1.837
91,30,tribute,0.004,-1.913
92,1,ragdoll,0.021,0.304
92,2,cat,0.064,0.278
92,3,coon,0.018,0.113
92,4,cats,0.039,0.026
92,5,siberian,0.014,-0.072
92,6,coons,0.011,-0.195
92,7,powder,0.017,-0.196
92,8,kittens,0.01,-0.206
92,9,maine,0.029,-0.248
92,10,cattery,0.013,-0.323
92,11,husky,0.009,-0.615
92,12,meow,0.006,-0.658
92,13,bengal,0.007,-0.679
92,14,rex,0.013,-0.699
92,15,selkirk,0.005,-0.725
92,16,feral,0.005,-0.769
92,17,jungle,0.01,-0.771
92,18,siamese,0.005,-0.826
92,19,burmese,0.004,-0.852
92,20,doctor,0.015,-0.89
92,21,lax,0.008,-0.943
92,22,savannah,0.007,-1.01
92,23,bengals,0.007,-1.09
92,24,kens,0.004,-1.091
92,25,ue,0.005,-1.093
92,26,coating,0.005,-1.148
92,27,ra,0.01,-1.15
92,28,coat,0.005,-1.226
92,29,toms,0.004,-1.239
92,30,parrots,0.004,-1.253
93,1,trust,0.094,0.794
93,2,land,0.104,0.71
93,3,cane,0.035,0.559
93,4,corso,0.027,0.554
93,5,watching,0.011,0.056
93,6,whale,0.02,0.02
93,7,rite,0.015,-0.498
93,8,watch,0.022,-0.532
93,9,scottish,0.016,-0.592
93,10,surveying,0.005,-1.045
93,11,lombard,0.003,-1.116
93,12,curt,0.005,-1.135
93,13,deed,0.003,-1.158
93,14,hite,0.003,-1.196
93,15,towns,0.004,-1.337
93,16,ty,0.006,-1.413
93,17,save,0.008,-1.42
93,18,badger,0.005,-1.442
93,19,brand,0.007,-1.479
93,20,and,0.028,-1.501
93,21,nuke,0.003,-1.502
93,22,charitable,0.002,-1.52
93,23,savage,0.004,-1.53
93,24,anvil,0.003,-1.552
93,25,shock,0.004,-1.568
93,26,hamster,0.003,-1.596
93,27,avon,0.005,-1.614
93,28,conserve,0.002,-1.635
93,29,cinema,0.005,-1.661
93,30,cot,0.003,-1.67
94,1,creek,0.032,-0.628
94,2,golf,0.035,-1.01
94,3,lake,0.019,-1.063
94,4,river,0.018,-1.191
94,5,resort,0.012,-1.236
94,6,campground,0.01,-1.311
94,7,rv,0.015,-1.343
94,8,hills,0.011,-1.41
94,9,ranch,0.014,-1.432
94,10,springs,0.008,-1.458
94,11,valley,0.015,-1.481
94,12,oaks,0.007,-1.49
94,13,park,0.014,-1.557
94,14,pine,0.007,-1.595
94,15,camp,0.012,-1.603
94,16,ridge,0.008,-1.646
94,17,twin,0.006,-1.669
94,18,run,0.007,-1.705
94,19,pines,0.004,-1.722
94,20,hidden,0.004,-1.76
94,21,canyon,0.005,-1.813
94,22,cedar,0.005,-1.818
94,23,farm,0.011,-1.829
94,24,mountain,0.009,-1.838
94,25,grove,0.006,-1.839
94,26,lakes,0.005,-1.861
94,27,club,0.017,-1.915
94,28,whispering,0.002,-1.997
94,29,oak,0.005,-2.013
94,30,indian,0.005,-2.02
95,1,cell,0.044,0.261
95,2,phone,0.034,0.057
95,3,stem,0.017,-0.062
95,4,radio,0.041,-0.313
95,5,cells,0.007,-0.725
95,6,fuel,0.012,-0.746
95,7,my,0.038,-0.788
95,8,phones,0.008,-0.83
95,9,call,0.015,-0.917
95,10,unlock,0.005,-1.014
95,11,lesbian,0.004,-1.164
95,12,news,0.022,-1.194
95,13,gay,0.009,-1.267
95,14,talk,0.011,-1.307
95,15,cbs,0.005,-1.323
95,16,sunglasses,0.003,-1.33
95,17,interpreters,0.002,-1.336
95,18,android,0.006,-1.34
95,19,local,0.007,-1.364
95,20,chat,0.007,-1.408
95,21,uo,0.003,-1.41
95,22,cri,0.004,-1.413
95,23,amateur,0.004,-1.421
95,24,conference,0.007,-1.424
95,25,xbox,0.003,-1.427
95,26,booster,0.003,-1.431
95,27,fm,0.008,-1.436
95,28,ip,0.008,-1.466
95,29,markets,0.004,-1.48
95,30,biol,0.003,-1.48
96,1,tzu,0.032,0.647
96,2,camp,0.114,0.641
96,3,shih,0.031,0.623
96,4,summer,0.022,-0.144
96,5,day,0.039,-0.193
96,6,pitch,0.007,-0.8
96,7,surf,0.018,-0.812
96,8,fun,0.017,-0.939
96,9,male,0.007,-1.029
96,10,chorus,0.009,-1.09
96,11,base,0.011,-1.15
96,12,mess,0.003,-1.154
96,13,jazz,0.012,-1.155
96,14,slo,0.005,-1.203
96,15,bale,0.003,-1.235
96,16,guelph,0.003,-1.243
96,17,bla,0.003,-1.269
96,18,ster,0.004,-1.314
96,19,scs,0.004,-1.331
96,20,advance,0.006,-1.354
96,21,lak,0.003,-1.358
96,22,kids,0.013,-1.37
96,23,haze,0.003,-1.397
96,24,olives,0.002,-1.417
96,25,clin,0.003,-1.447
96,26,foo,0.003,-1.491
96,27,portal,0.006,-1.509
96,28,chamber,0.005,-1.538
96,29,shelties,0.003,-1.568
96,30,verse,0.003,-1.585
97,1,training,0.044,-0.145
97,2,safety,0.033,-0.295
97,3,aid,0.023,-0.324
97,4,first,0.036,-0.679
97,5,cpr,0.013,-0.696
97,6,fire,0.022,-0.876
97,7,flight,0.011,-1.083
97,8,protection,0.007,-1.161
97,9,emergency,0.006,-1.181
97,10,safe,0.01,-1.504
97,11,911,0.005,-1.508
97,12,outdoor,0.007,-1.542
97,13,hearing,0.004,-1.555
97,14,driver,0.005,-1.599
97,15,firearms,0.003,-1.623
97,16,control,0.008,-1.678
97,17,rescue,0.01,-1.687
97,18,food,0.01,-1.696
97,19,testing,0.004,-1.721
97,20,rider,0.004,-1.725
97,21,osha,0.002,-1.73
97,22,certificate,0.002,-1.739
97,23,chain,0.004,-1.763
97,24,response,0.004,-1.768
97,25,motorcycle,0.005,-1.775
97,26,remote,0.003,-1.789
97,27,seminars,0.003,-1.813
97,28,breastfeeding,0.001,-1.833
97,29,reaction,0.002,-1.843
97,30,class,0.005,-1.847
98,1,tours,0.042,-0.053
98,2,long,0.031,-0.258
98,3,island,0.032,-0.406
98,4,bike,0.023,-0.662
98,5,wine,0.023,-0.833
98,6,tour,0.011,-1.05
98,7,beach,0.013,-1.243
98,8,ghost,0.008,-1.249
98,9,rentals,0.007,-1.275
98,10,motorcycle,0.008,-1.3
98,11,kayak,0.007,-1.321
98,12,birding,0.005,-1.403
98,13,canoe,0.007,-1.467
98,14,rhode,0.002,-1.473
98,15,canopy,0.002,-1.505
98,16,adventures,0.008,-1.515
98,17,tesol,0.002,-1.574
98,18,golf,0.02,-1.577
98,19,travel,0.01,-1.586
98,20,surf,0.008,-1.611
98,21,charters,0.007,-1.614
98,22,camp,0.012,-1.625
98,23,trips,0.004,-1.65
98,24,trail,0.007,-1.692
98,25,motorhome,0.002,-1.725
98,26,australia,0.006,-1.746
98,27,nz,0.007,-1.756
98,28,week,0.004,-1.771
98,29,rental,0.004,-1.773
98,30,haunted,0.004,-1.789
99,1,open,0.057,0.195
99,2,door,0.027,-0.156
99,3,wall,0.024,-0.33
99,4,hand,0.014,-0.905
99,5,beds,0.007,-1.066
99,6,garage,0.008,-1.082
99,7,assistants,0.003,-1.189
99,8,left,0.006,-1.232
99,9,empty,0.004,-1.254
99,10,arm,0.007,-1.257
99,11,source,0.014,-1.354
99,12,cabinet,0.004,-1.374
99,13,hoosier,0.003,-1.38
99,14,handed,0.002,-1.39
99,15,alp,0.003,-1.473
99,16,cycle,0.008,-1.489
99,17,arms,0.005,-1.505
99,18,worms,0.003,-1.52
99,19,tent,0.004,-1.523
99,20,armor,0.004,-1.523
99,21,tanning,0.002,-1.525
99,22,ei,0.004,-1.525
99,23,to,0.019,-1.541
99,24,lock,0.006,-1.547
99,25,hangers,0.002,-1.578
99,26,zen,0.007,-1.6
99,27,space,0.009,-1.602
99,28,avian,0.003,-1.615
99,29,stencils,0.003,-1.618
99,30,bike,0.009,-1.622
100,1,museum,0.105,0.461
100,2,childrens,0.015,-0.803
100,3,art,0.044,-0.851
100,4,military,0.011,-1.005
100,5,national,0.017,-1.055
100,6,aviation,0.013,-1.119
100,7,maritime,0.007,-1.235
100,8,society,0.018,-1.288
100,9,association,0.01,-1.288
100,10,american,0.018,-1.303
100,11,of,0.034,-1.34
100,12,history,0.011,-1.423
100,13,air,0.016,-1.427
100,14,historical,0.005,-1.506
100,15,mining,0.005,-1.525
100,16,naval,0.002,-1.57
100,17,heritage,0.008,-1.592
100,18,archives,0.005,-1.599
100,19,marine,0.009,-1.615
100,20,royal,0.007,-1.716
100,21,museums,0.004,-1.729
100,22,railway,0.004,-1.734
100,23,rail,0.006,-1.773
100,24,corps,0.003,-1.774
100,25,mexican,0.003,-1.82
100,26,academy,0.008,-1.847
100,27,nw,0.006,-1.858
100,28,aesthetics,0.002,-1.877
100,29,gallery,0.009,-1.888
100,30,canal,0.003,-1.895
101,1,great,0.182,1.269
101,2,lakes,0.06,0.539
101,3,danes,0.017,-0.024
101,4,dane,0.011,-0.457
101,5,plains,0.013,-0.576
101,6,basin,0.008,-0.826
101,7,divide,0.005,-0.855
101,8,northern,0.015,-0.863
101,9,southern,0.017,-0.915
101,10,pyrenees,0.004,-1.019
101,11,britain,0.006,-1.025
101,12,residence,0.003,-1.231
101,13,experiment,0.003,-1.27
101,14,fright,0.004,-1.314
101,15,cannons,0.002,-1.343
101,16,weimaraner,0.002,-1.423
101,17,the,0.038,-1.46
101,18,western,0.009,-1.515
101,19,promotions,0.005,-1.549
101,20,cruisers,0.003,-1.582
101,21,american,0.013,-1.603
101,22,war,0.008,-1.609
101,23,exposure,0.003,-1.629
101,24,escapes,0.002,-1.64
101,25,barrow,0.002,-1.663
101,26,wall,0.006,-1.678
101,27,neck,0.003,-1.682
101,28,meetings,0.002,-1.701
101,29,babylon,0.002,-1.702
101,30,croix,0.002,-1.736
102,1,mine,0.055,0.686
102,2,craft,0.086,0.628
102,3,ours,0.008,-0.141
102,4,egg,0.016,-0.371
102,5,buch,0.006,-0.451
102,6,server,0.016,-0.61
102,7,texture,0.005,-0.674
102,8,hut,0.01,-0.717
102,9,judy,0.01,-0.724
102,10,furn,0.005,-0.77
102,11,ile,0.005,-0.951
102,12,like,0.008,-1.006
102,13,crandall,0.003,-1.015
102,14,alu,0.005,-1.033
102,15,seeds,0.009,-1.036
102,16,rowe,0.005,-1.047
102,17,editorial,0.003,-1.063
102,18,organ,0.007,-1.066
102,19,galleria,0.003,-1.105
102,20,donation,0.004,-1.111
102,21,optic,0.005,-1.148
102,22,xpert,0.005,-1.151
102,23,donor,0.005,-1.151
102,24,cable,0.01,-1.157
102,25,weg,0.003,-1.178
102,26,artistry,0.005,-1.208
102,27,ene,0.003,-1.21
102,28,fibre,0.006,-1.221
102,29,beer,0.011,-1.235
102,30,anu,0.003,-1.238
103,1,house,0.09,0.336
103,2,jitsu,0.023,0.318
103,3,jiu,0.02,0.302
103,4,ronald,0.015,-0.068
103,5,brazilian,0.007,-0.524
103,6,gracie,0.007,-0.64
103,7,plans,0.014,-0.653
103,8,mcdonald,0.009,-0.681
103,9,haunted,0.01,-0.752
103,10,old,0.022,-0.825
103,11,lesson,0.007,-0.896
103,12,clinton,0.008,-0.912
103,13,ini,0.006,-0.921
103,14,reagan,0.004,-0.946
103,15,cheese,0.009,-1.015
103,16,dominion,0.006,-1.124
103,17,sertoma,0.004,-1.225
103,18,awesome,0.005,-1.237
103,19,capitol,0.006,-1.289
103,20,town,0.012,-1.291
103,21,opera,0.009,-1.293
103,22,aston,0.004,-1.299
103,23,historic,0.007,-1.307
103,24,fright,0.004,-1.323
103,25,meeting,0.005,-1.347
103,26,manor,0.006,-1.361
103,27,tolkien,0.003,-1.382
103,28,limo,0.003,-1.382
103,29,monster,0.006,-1.393
103,30,holland,0.006,-1.397
104,1,wild,0.03,-0.395
104,2,covered,0.004,-1.093
104,3,seed,0.008,-1.217
104,4,west,0.018,-1.253
104,5,foods,0.01,-1.321
104,6,garden,0.013,-1.386
104,7,chocolate,0.006,-1.396
104,8,bright,0.007,-1.406
104,9,great,0.013,-1.409
104,10,seeds,0.006,-1.425
104,11,harvest,0.007,-1.432
104,12,the,0.037,-1.494
104,13,iris,0.005,-1.514
104,14,wings,0.006,-1.562
104,15,intl,0.008,-1.566
104,16,eagles,0.006,-1.578
104,17,rice,0.005,-1.583
104,18,river,0.012,-1.593
104,19,falls,0.006,-1.597
104,20,fiber,0.006,-1.6
104,21,films,0.007,-1.644
104,22,most,0.003,-1.677
104,23,owls,0.003,-1.778
104,24,bridge,0.008,-1.785
104,25,steam,0.004,-1.787
104,26,gifted,0.002,-1.79
104,27,dragonfly,0.003,-1.793
104,28,gourmet,0.004,-1.834
104,29,wanted,0.002,-1.84
104,30,potatoes,0.001,-1.842
105,1,non,0.022,-0.236
105,2,al,0.036,-0.373
105,3,von,0.014,-0.459
105,4,collies,0.01,-0.614
105,5,berg,0.013,-0.659
105,6,bo,0.014,-0.761
105,7,rottweilers,0.007,-0.935
105,8,et,0.015,-0.953
105,9,strom,0.005,-1.009
105,10,voss,0.004,-1.026
105,11,meister,0.005,-1.049
105,12,ken,0.012,-1.127
105,13,yuk,0.003,-1.133
105,14,haus,0.007,-1.153
105,15,holz,0.003,-1.158
105,16,dur,0.004,-1.186
105,17,fen,0.004,-1.188
105,18,vom,0.004,-1.204
105,19,allan,0.005,-1.227
105,20,shaw,0.007,-1.248
105,21,border,0.007,-1.252
105,22,arin,0.003,-1.276
105,23,meyer,0.007,-1.299
105,24,stahl,0.004,-1.308
105,25,hem,0.003,-1.31
105,26,stefan,0.003,-1.37
105,27,elf,0.004,-1.394
105,28,horn,0.006,-1.406
105,29,tull,0.002,-1.409
105,30,cohn,0.002,-1.409
106,1,peter,0.033,-0.15
106,2,paul,0.03,-0.498
106,3,elton,0.006,-0.649
106,4,john,0.03,-0.657
106,5,robert,0.019,-0.664
106,6,drury,0.004,-0.839
106,7,dr,0.023,-0.849
106,8,whitaker,0.004,-0.967
106,9,david,0.019,-0.982
106,10,candies,0.005,-0.985
106,11,lauras,0.004,-1.001
106,12,books,0.02,-1.018
106,13,hos,0.004,-1.033
106,14,maurice,0.004,-1.058
106,15,otto,0.005,-1.067
106,16,sag,0.004,-1.116
106,17,bennett,0.006,-1.179
106,18,ss,0.01,-1.191
106,19,storyteller,0.003,-1.281
106,20,dusty,0.003,-1.284
106,21,lich,0.003,-1.284
106,22,eve,0.006,-1.316
106,23,bon,0.006,-1.322
106,24,gibb,0.003,-1.333
106,25,huang,0.003,-1.342
106,26,nas,0.004,-1.357
106,27,md,0.012,-1.362
106,28,as,0.019,-1.372
106,29,sherry,0.003,-1.396
106,30,ko,0.008,-1.398
107,1,furniture,0.033,-0.29
107,2,table,0.019,-0.366
107,3,chairs,0.012,-0.468
107,4,chair,0.013,-0.574
107,5,rugs,0.014,-0.667
107,6,pool,0.015,-0.719
107,7,office,0.022,-0.729
107,8,oriental,0.009,-0.808
107,9,spa,0.013,-0.875
107,10,covers,0.01,-0.886
107,11,store,0.024,-0.898
107,12,tennis,0.014,-0.9
107,13,amish,0.007,-0.957
107,14,outlet,0.008,-1.073
107,15,pads,0.005,-1.085
107,16,rug,0.008,-1.093
107,17,tables,0.008,-1.223
107,18,leather,0.01,-1.278
107,19,outdoor,0.009,-1.28
107,20,carpets,0.006,-1.336
107,21,seat,0.005,-1.439
107,22,persian,0.003,-1.487
107,23,custom,0.011,-1.491
107,24,lock,0.006,-1.502
107,25,patio,0.004,-1.51
107,26,discount,0.007,-1.521
107,27,seats,0.003,-1.525
107,28,dollshouse,0.003,-1.544
107,29,american,0.013,-1.624
107,30,supply,0.01,-1.625
108,1,christmas,0.066,0.663
108,2,down,0.051,0.503
108,3,under,0.03,0.18
108,4,syndrome,0.016,-0.03
108,5,lights,0.027,-0.07
108,6,trees,0.021,-0.112
108,7,ugly,0.011,-0.297
108,8,decorations,0.005,-0.764
108,9,grass,0.01,-0.854
108,10,fingers,0.006,-0.879
108,11,tree,0.018,-0.889
108,12,xmas,0.004,-0.987
108,13,wreaths,0.005,-0.999
108,14,69,0.005,-1.114
108,15,artificial,0.005,-1.114
108,16,swe,0.004,-1.12
108,17,broom,0.004,-1.12
108,18,mannequins,0.003,-1.147
108,19,dining,0.005,-1.161
108,20,tiny,0.006,-1.187
108,21,reptiles,0.005,-1.19
108,22,northern,0.011,-1.213
108,23,opals,0.004,-1.227
108,24,sweaters,0.003,-1.309
108,25,toes,0.003,-1.351
108,26,and,0.032,-1.358
108,27,jay,0.007,-1.381
108,28,lites,0.003,-1.381
108,29,inflatable,0.003,-1.389
108,30,moving,0.006,-1.4
109,1,pair,0.027,0.403
109,2,mardi,0.021,0.394
109,3,gras,0.019,0.219
109,4,au,0.036,0.105
109,5,toy,0.025,-0.145
109,6,soldier,0.012,-0.28
109,7,poodles,0.014,-0.288
109,8,360,0.018,-0.356
109,9,soldiers,0.009,-0.555
109,10,america,0.027,-0.591
109,11,across,0.007,-0.6
109,12,true,0.018,-0.609
109,13,events,0.015,-0.759
109,14,gelb,0.004,-0.986
109,15,aussies,0.008,-0.993
109,16,feedback,0.004,-1.018
109,17,north,0.02,-1.043
109,18,wild,0.015,-1.079
109,19,standard,0.008,-1.153
109,20,forth,0.004,-1.209
109,21,cmt,0.003,-1.258
109,22,import,0.005,-1.273
109,23,buffalo,0.008,-1.274
109,24,pom,0.004,-1.279
109,25,fi,0.008,-1.295
109,26,running,0.007,-1.304
109,27,export,0.005,-1.337
109,28,schnauzer,0.003,-1.362
109,29,bengals,0.005,-1.372
109,30,meat,0.005,-1.393
110,1,parts,0.081,0.499
110,2,tractor,0.017,-0.426
110,3,auto,0.03,-0.581
110,4,salvage,0.007,-0.862
110,5,diesel,0.009,-0.916
110,6,engine,0.011,-0.949
110,7,spare,0.005,-1.001
110,8,appliance,0.006,-1.011
110,9,honda,0.007,-1.014
110,10,performance,0.013,-1.056
110,11,train,0.01,-1.117
110,12,vintage,0.011,-1.213
110,13,auction,0.009,-1.252
110,14,spares,0.005,-1.278
110,15,euro,0.011,-1.281
110,16,wagon,0.004,-1.317
110,17,air,0.016,-1.387
110,18,exhaust,0.002,-1.395
110,19,toy,0.007,-1.403
110,20,marine,0.011,-1.435
110,21,import,0.004,-1.461
110,22,yamaha,0.003,-1.471
110,23,dans,0.004,-1.479
110,24,potato,0.003,-1.509
110,25,chopper,0.002,-1.51
110,26,compressor,0.003,-1.511
110,27,classifieds,0.003,-1.521
110,28,tool,0.009,-1.523
110,29,dmv,0.002,-1.528
110,30,gun,0.008,-1.542
111,1,street,0.071,0.376
111,2,main,0.028,-0.01
111,3,th,0.024,-0.561
111,4,8,0.016,-0.917
111,5,level,0.008,-1.01
111,6,windows,0.009,-1.019
111,7,healey,0.004,-1.124
111,8,nightmare,0.004,-1.188
111,9,third,0.007,-1.215
111,10,carrick,0.003,-1.221
111,11,7,0.012,-1.223
111,12,empire,0.008,-1.223
111,13,event,0.007,-1.285
111,14,rd,0.008,-1.291
111,15,on,0.025,-1.328
111,16,gallery,0.015,-1.396
111,17,fighter,0.004,-1.398
111,18,shoulder,0.002,-1.478
111,19,lip,0.003,-1.499
111,20,web,0.02,-1.563
111,21,eye,0.01,-1.566
111,22,command,0.003,-1.577
111,23,lime,0.004,-1.584
111,24,owls,0.003,-1.594
111,25,brewery,0.005,-1.596
111,26,the,0.033,-1.61
111,27,chai,0.003,-1.621
111,28,state,0.009,-1.627
111,29,records,0.009,-1.649
111,30,easy,0.008,-1.678
112,1,is,0.027,-1.121
112,2,baba,0.004,-1.264
112,3,do,0.015,-1.339
112,4,me,0.015,-1.394
112,5,he,0.011,-1.437
112,6,her,0.009,-1.452
112,7,as,0.017,-1.488
112,8,ben,0.007,-1.537
112,9,hal,0.004,-1.566
112,10,an,0.013,-1.62
112,11,si,0.006,-1.624
112,12,ka,0.006,-1.629
112,13,on,0.018,-1.649
112,14,dr,0.01,-1.726
112,15,at,0.012,-1.757
112,16,al,0.009,-1.761
112,17,rov,0.002,-1.854
112,18,was,0.004,-1.879
112,19,even,0.002,-1.885
112,20,sli,0.002,-1.89
112,21,ya,0.004,-1.897
112,22,della,0.002,-1.938
112,23,kaya,0.002,-1.941
112,24,hur,0.001,-1.948
112,25,se,0.005,-1.948
112,26,kim,0.004,-1.952
112,27,tar,0.003,-1.953
112,28,hi,0.006,-1.957
112,29,kara,0.002,-1.975
112,30,be,0.009,-1.981
113,1,city,0.119,0.47
113,2,river,0.037,-0.506
113,3,valley,0.039,-0.539
113,4,lake,0.022,-0.958
113,5,windy,0.007,-0.974
113,6,cities,0.009,-1.048
113,7,twin,0.011,-1.048
113,8,sioux,0.005,-1.227
113,9,kansas,0.006,-1.359
113,10,napa,0.005,-1.393
113,11,chorus,0.007,-1.4
113,12,hudson,0.007,-1.423
113,13,tri,0.009,-1.535
113,14,thames,0.004,-1.604
113,15,of,0.026,-1.633
113,16,queen,0.005,-1.644
113,17,capital,0.009,-1.664
113,18,sun,0.01,-1.668
113,19,merrimack,0.002,-1.672
113,20,rollergirls,0.003,-1.675
113,21,erie,0.004,-1.694
113,22,chapter,0.003,-1.738
113,23,rose,0.008,-1.754
113,24,salt,0.004,-1.78
113,25,falls,0.005,-1.8
113,26,placid,0.002,-1.839
113,27,crescent,0.003,-1.864
113,28,rogue,0.003,-1.87
113,29,bank,0.009,-1.876
113,30,champlain,0.001,-1.934
114,1,coin,0.036,0.044
114,2,stock,0.029,-0.262
114,3,bit,0.024,-0.362
114,4,coins,0.014,-0.681
114,5,auction,0.016,-0.689
114,6,collecting,0.007,-0.718
114,7,market,0.016,-0.887
114,8,auctions,0.008,-1.056
114,9,record,0.009,-1.065
114,10,dust,0.006,-1.105
114,11,footage,0.005,-1.139
114,12,stocks,0.005,-1.157
114,13,collectors,0.007,-1.176
114,14,stamp,0.01,-1.189
114,15,antique,0.01,-1.224
114,16,penny,0.006,-1.275
114,17,collector,0.006,-1.279
114,18,investing,0.004,-1.352
114,19,exchange,0.008,-1.45
114,20,forum,0.012,-1.462
114,21,gold,0.01,-1.484
114,22,livestock,0.005,-1.486
114,23,picks,0.004,-1.542
114,24,theme,0.004,-1.57
114,25,tools,0.01,-1.582
114,26,seller,0.002,-1.611
114,27,autograph,0.002,-1.637
114,28,list,0.006,-1.655
114,29,traders,0.005,-1.669
114,30,watch,0.007,-1.694
115,1,mountain,0.021,-0.99
115,2,country,0.018,-1.171
115,3,river,0.017,-1.247
115,4,high,0.013,-1.317
115,5,rv,0.014,-1.384
115,6,adventure,0.009,-1.4
115,7,adventures,0.009,-1.414
115,8,rafting,0.005,-1.529
115,9,outfitters,0.008,-1.591
115,10,north,0.011,-1.606
115,11,trips,0.004,-1.63
115,12,tours,0.009,-1.632
115,13,guides,0.006,-1.655
115,14,valley,0.012,-1.685
115,15,outdoor,0.006,-1.715
115,16,ski,0.01,-1.729
115,17,resort,0.007,-1.737
115,18,canoe,0.005,-1.759
115,19,trails,0.005,-1.789
115,20,alpine,0.005,-1.828
115,21,wilderness,0.004,-1.848
115,22,teton,0.002,-1.861
115,23,balloon,0.004,-1.895
115,24,smoky,0.002,-1.909
115,25,whitewater,0.003,-1.94
115,26,colorado,0.005,-1.957
115,27,view,0.006,-1.964
115,28,scenic,0.003,-1.966
115,29,kayak,0.004,-1.974
115,30,desert,0.004,-1.986
116,1,wave,0.011,-1.185
116,2,next,0.007,-1.452
116,3,media,0.013,-1.573
116,4,productions,0.01,-1.576
116,5,clear,0.006,-1.634
116,6,blue,0.012,-1.665
116,7,light,0.01,-1.671
116,8,digital,0.01,-1.679
116,9,age,0.006,-1.725
116,10,studio,0.011,-1.772
116,11,video,0.009,-1.798
116,12,design,0.015,-1.8
116,13,vision,0.008,-1.8
116,14,new,0.013,-1.803
116,15,inc,0.014,-1.933
116,16,planet,0.007,-1.958
116,17,space,0.006,-1.982
116,18,photo,0.009,-2.011
116,19,tree,0.006,-2.038
116,20,earth,0.006,-2.038
116,21,studios,0.006,-2.043
116,22,focal,0.002,-2.054
116,23,tech,0.011,-2.064
116,24,5,0.005,-2.074
116,25,one,0.008,-2.099
116,26,urban,0.004,-2.114
116,27,image,0.005,-2.15
116,28,green,0.007,-2.151
116,29,level,0.003,-2.155
116,30,zero,0.003,-2.169
117,1,center,0.048,-0.516
117,2,the,0.054,-1.116
117,3,family,0.02,-1.13
117,4,for,0.026,-1.175
117,5,childrens,0.008,-1.391
117,6,jewish,0.009,-1.421
117,7,christian,0.012,-1.443
117,8,community,0.011,-1.459
117,9,foundation,0.011,-1.55
117,10,network,0.011,-1.568
117,11,peace,0.008,-1.594
117,12,ministry,0.005,-1.676
117,13,womens,0.006,-1.701
117,14,hope,0.009,-1.708
117,15,life,0.012,-1.758
117,16,project,0.008,-1.771
117,17,alliance,0.007,-1.774
117,18,centre,0.008,-1.78
117,19,prison,0.003,-1.797
117,20,counseling,0.005,-1.808
117,21,fellowship,0.005,-1.809
117,22,relief,0.003,-1.814
117,23,ministries,0.006,-1.817
117,24,health,0.01,-1.846
117,25,renewal,0.002,-1.847
117,26,world,0.014,-1.848
117,27,national,0.007,-1.897
117,28,tree,0.007,-1.914
117,29,living,0.007,-1.918
117,30,fund,0.005,-1.924
118,1,inc,0.027,-1.31
118,2,data,0.013,-1.525
118,3,tech,0.016,-1.696
118,4,systems,0.013,-1.735
118,5,tec,0.008,-1.812
118,6,pro,0.011,-1.918
118,7,soft,0.01,-1.939
118,8,sys,0.006,-2.01
118,9,com,0.007,-2.039
118,10,link,0.006,-2.083
118,11,corp,0.008,-2.087
118,12,med,0.006,-2.09
118,13,test,0.005,-2.143
118,14,co,0.01,-2.154
118,15,spec,0.003,-2.16
118,16,digi,0.003,-2.183
118,17,tel,0.004,-2.184
118,18,biz,0.004,-2.188
118,19,dyna,0.002,-2.245
118,20,enviro,0.003,-2.248
118,21,web,0.01,-2.302
118,22,micro,0.004,-2.319
118,23,lab,0.005,-2.332
118,24,solutions,0.007,-2.347
118,25,flow,0.003,-2.355
118,26,compu,0.002,-2.379
118,27,accu,0.002,-2.403
118,28,usa,0.007,-2.406
118,29,geo,0.003,-2.424
118,30,qual,0.001,-2.432
119,1,club,0.265,0.851
119,2,golf,0.049,-0.688
119,3,ski,0.024,-0.815
119,4,country,0.025,-0.82
119,5,soccer,0.021,-1.194
119,6,stamp,0.01,-1.233
119,7,yacht,0.01,-1.305
119,8,swimming,0.008,-1.387
119,9,canoe,0.006,-1.548
119,10,garden,0.011,-1.571
119,11,curling,0.004,-1.623
119,12,running,0.005,-1.633
119,13,cricket,0.007,-1.664
119,14,clubs,0.004,-1.667
119,15,sailing,0.006,-1.794
119,16,gliding,0.003,-1.838
119,17,bird,0.006,-1.862
119,18,fencing,0.005,-1.881
119,19,swim,0.005,-1.909
119,20,mustang,0.003,-1.952
119,21,valley,0.009,-1.979
119,22,kennel,0.003,-2.098
119,23,terrier,0.003,-2.109
119,24,rotary,0.004,-2.11
119,25,lions,0.004,-2.121
119,26,rugby,0.005,-2.171
119,27,rifle,0.002,-2.22
119,28,arizona,0.003,-2.225
119,29,rowing,0.003,-2.233
119,30,kart,0.002,-2.24
120,1,no,0.089,0.432
120,2,more,0.023,-0.605
120,3,far,0.014,-0.705
120,4,much,0.006,-0.72
120,5,lag,0.006,-0.882
120,6,sew,0.009,-1.036
120,7,in,0.04,-1.039
120,8,et,0.013,-1.083
120,9,many,0.006,-1.103
120,10,men,0.013,-1.122
120,11,limits,0.004,-1.166
120,12,so,0.016,-1.192
